Ticker,Date,Open,High,Low,Close,Adj Close,Volume
SNAP,6/2/2022,13.54,15.12,13.54,14.9,14.9,58591000
SNAP,6/3/2022,14.59,14.87,14.2,14.49,14.49,34347400
SNAP,6/6/2022,14.61,15.4,13.88,15.15,15.15,64278200
SNAP,6/7/2022,14.81,15.48,14.702,15.28,15.28,36646900
SNAP,6/8/2022,15.4,15.87,15.14,15.17,15.17,36326100
SNAP,6/9/2022,15.26,15.26,14.06,14.1,14.1,36895100
SNAP,6/10/2022,13.83,13.97,13.15,13.28,13.28,42426800
SNAP,6/13/2022,12.84,13.02,11.92,12.02,12.02,43722300
SNAP,6/14/2022,12.08,12.52,11.9,11.91,11.91,40211400
SNAP,6/15/2022,11.98,13.43,11.88,13.2,13.2,59075900
SNAP,6/16/2022,12.65,12.781,12.14,12.22,12.22,38525000
SNAP,6/17/2022,12.32,12.62,12.03,12.42,12.42,48608000
SNAP,6/21/2022,12.47,13.24,12.32,12.85,12.85,37130600
SNAP,6/22/2022,12.63,13.49,12.58,13.08,13.08,31227400
SNAP,6/23/2022,13.16,14,13.03,13.94,13.94,32057800
SNAP,6/24/2022,14.11,14.72,13.98,14.7,14.7,37302200
SNAP,6/27/2022,15.11,15.28,14.38,14.56,14.56,29269400
SNAP,6/28/2022,14.36,14.79,13.7,13.73,13.73,24383600
SNAP,6/29/2022,13.76,13.98,13.355,13.96,13.96,25595800
SNAP,6/30/2022,13.73,13.78,12.83,13.13,13.13,32767200
SNAP,7/1/2022,13.18,13.46,12.8,13.17,13.17,23318900
SNAP,7/5/2022,12.97,14.4,12.657,14.38,14.38,28813100
SNAP,7/6/2022,14.35,14.61,14.06,14.28,14.28,23266300
SNAP,7/7/2022,14.4,15.115,14.28,15.1,15.1,25460900
SNAP,7/8/2022,14.75,15.3,14.61,14.96,14.96,21290700
SNAP,7/11/2022,14.59,14.84,14,14.06,14.06,21485300
SNAP,7/12/2022,14.24,14.59,13.76,14.04,14.04,24850900
SNAP,7/13/2022,13.74,14.245,13.42,13.83,13.83,24333700
SNAP,7/14/2022,13.79,13.87,13.15,13.17,13.17,24256700
SNAP,7/15/2022,13.5,14.09,13.45,13.65,13.65,38346800
SNAP,7/18/2022,13.87,14.545,13.8,13.92,13.92,44254900
SNAP,7/19/2022,13.97,14.22,13.46,14.15,14.15,34902400
SNAP,7/20/2022,14.52,15.64,14.41,15.51,15.51,47768400
SNAP,7/21/2022,15.54,16.545,15.47,16.35,16.35,116754700
SNAP,7/22/2022,11.1,11.11,9.91,9.96,9.96,330993900
SNAP,7/25/2022,9.73,10.13,9.66,9.95,9.95,137819200
SNAP,7/26/2022,9.78,9.93,9.63,9.63,9.63,94591200
SNAP,7/27/2022,9.71,9.84,9.38,9.55,9.55,120729300
SNAP,7/28/2022,9.55,9.92,9.34,9.67,9.67,97531200
SNAP,7/29/2022,9.67,9.93,9.47,9.88,9.88,74531400
SNAP,8/1/2022,9.81,9.82,9.5,9.54,9.54,50125600
SNAP,8/2/2022,9.55,10.13,9.51,9.87,9.87,66355600
SNAP,8/3/2022,9.92,10.49,9.92,10.32,10.32,61691400
SNAP,8/4/2022,10.33,10.56,10.1,10.25,10.25,48278000
SNAP,8/5/2022,10.08,10.35,9.98,10.18,10.18,37576000
SNAP,8/8/2022,10.25,10.8,10.17,10.41,10.41,49276000
SNAP,8/9/2022,10.24,10.295,10.02,10.16,10.16,33603600
SNAP,8/10/2022,10.46,10.87,10.4,10.57,10.57,50989800
SNAP,8/11/2022,10.84,11.8,10.82,11.11,11.11,67196000
SNAP,8/12/2022,11.31,11.64,11.13,11.62,11.62,40840900
SNAP,8/15/2022,11.61,12.388,11.56,12.24,12.24,63880300
SNAP,8/16/2022,12.4,12.73,12,12.61,12.61,67364900
SNAP,8/17/2022,12.25,12.32,11.64,12.09,12.09,69571300
SNAP,8/18/2022,12.02,12.78,11.83,12.56,12.56,62750400
SNAP,8/19/2022,12.2,12.255,11.51,11.56,11.56,46401000
SNAP,8/22/2022,11.04,11.35,10.89,11.01,11.01,41173200
SNAP,8/23/2022,11.025,11.16,10.54,10.6,10.6,34913700
SNAP,8/24/2022,10.68,11.02,10.63,10.86,10.86,27794600
SNAP,8/25/2022,11.03,11.24,10.8,11.21,11.21,31252700
SNAP,8/26/2022,11.23,11.34,10.56,10.67,10.67,35219500
SNAP,8/29/2022,10.485,10.825,10.27,10.27,10.27,29417500
SNAP,8/30/2022,10.43,10.59,9.85,10.01,10.01,59438200
SNAP,8/31/2022,11.25,11.6,10.2,10.88,10.88,199520700
SNAP,9/1/2022,10.94,11.67,10.78,11.64,11.64,80012400
SNAP,9/2/2022,11.75,11.78,11.18,11.22,11.22,45734900
SNAP,9/6/2022,11.27,11.28,10.67,10.77,10.77,38114800
SNAP,9/7/2022,10.82,11.66,10.7,11.46,11.46,59443000
SNAP,9/8/2022,11.32,12.68,11.31,12.53,12.53,84685200
SNAP,9/9/2022,12.45,12.91,12.36,12.65,12.65,54592100
SNAP,9/12/2022,12.69,12.94,12.44,12.65,12.65,32375100
SNAP,9/13/2022,11.95,12.17,11.575,11.77,11.77,34931400
SNAP,9/14/2022,11.66,11.721,11.27,11.52,11.52,32801200
SNAP,9/15/2022,11.43,12.25,11.31,11.9,11.9,46012500
SNAP,9/16/2022,11.7,11.7,11.27,11.3,11.3,42384900
SNAP,9/19/2022,11.13,11.41,10.901,11.35,11.35,32212500
SNAP,9/20/2022,11.19,11.38,11.01,11.12,11.12,25296300
SNAP,9/21/2022,11.21,11.488,10.835,10.85,10.85,30721600
SNAP,9/22/2022,10.85,11,10.35,10.46,10.46,28336800
SNAP,9/23/2022,10.32,10.555,10.15,10.32,10.32,24400300
SNAP,9/26/2022,10.3,10.6,10.1,10.18,10.18,23510800
SNAP,9/27/2022,10.36,10.73,10.19,10.45,10.45,22067400
SNAP,9/28/2022,10.42,10.79,10.4,10.76,10.76,18536700
SNAP,9/29/2022,10.54,10.61,10,10.19,10.19,22950000
SNAP,9/30/2022,10.16,10.33,9.805,9.82,9.82,29121900
SNAP,10/3/2022,9.96,10.03,9.42,9.98,9.98,27802800
SNAP,10/4/2022,10.3,10.82,10.25,10.82,10.82,34439900
SNAP,10/5/2022,10.85,11.22,10.57,11.2,11.2,28942000
SNAP,10/6/2022,11.3,11.85,11.27,11.35,11.35,31833700
SNAP,10/7/2022,10.98,11.08,10.505,10.66,10.66,22935500
SNAP,10/10/2022,10.62,10.655,10.325,10.41,10.41,19463800
SNAP,10/11/2022,10.37,10.6,9.83,10.31,10.31,32994200
SNAP,10/12/2022,10.3,10.555,10.01,10.51,10.51,31567900
SNAP,10/13/2022,10.08,10.65,9.63,10.58,10.58,40447900
SNAP,10/14/2022,10.83,11.02,9.97,9.99,9.99,27464100
SNAP,10/17/2022,10.28,10.88,10.27,10.59,10.59,40747300
SNAP,10/18/2022,10.96,11.135,10.54,10.6,10.6,38453900
SNAP,10/19/2022,10.82,11.395,10.66,10.86,10.86,52275600
SNAP,10/20/2022,10.9,11.36,10.62,10.79,10.79,125477800
SNAP,10/21/2022,7.76,8.15,7.33,7.76,7.76,244675900
SNAP,10/24/2022,7.58,8.57,7.49,8.31,8.31,161717500
SNAP,10/25/2022,8.3,9.8,8.26,9.6,9.6,142016400
SNAP,10/26/2022,9.3,10.04,9.26,9.58,9.58,104527900
SNAP,10/27/2022,9.57,9.85,9.35,9.56,9.56,80704000
SNAP,10/28/2022,9.65,10.1,9.6,10.08,10.08,54030300
SNAP,10/31/2022,10.04,10.325,9.7,9.91,9.91,33479300
SNAP,11/1/2022,10.23,10.65,9.8,10.25,10.25,78222300
SNAP,11/2/2022,10.26,10.3,9.51,9.54,9.54,53841400
SNAP,11/3/2022,9.4,9.54,9.13,9.16,9.16,32201600
SNAP,11/4/2022,9.34,9.43,8.88,9.14,9.14,33927000
SNAP,11/7/2022,9.4,10.02,9.34,10.01,10.01,37936000
SNAP,11/8/2022,10.01,10.3,9.82,10.28,10.28,33869900
SNAP,11/9/2022,10.25,10.25,9.33,9.56,9.56,34557800
SNAP,11/10/2022,10.06,10.83,9.77,10.73,10.73,54710900
SNAP,11/11/2022,10.7,11.82,10.53,11.58,11.58,51036900
SNAP,11/14/2022,11.45,11.65,11.2,11.29,11.29,31516900
SNAP,11/15/2022,11.76,11.96,11.47,11.78,11.78,41978100
SNAP,11/16/2022,11.6,11.775,11,11.07,11.07,31818300
SNAP,11/17/2022,10.75,11.02,10.67,10.92,10.92,18704300
SNAP,11/18/2022,11.06,11.12,10.5,10.52,10.52,23502600
SNAP,11/21/2022,10.41,10.45,9.84,9.96,9.96,28990800
SNAP,11/22/2022,9.97,10,9.702,9.91,9.91,25742800
SNAP,11/23/2022,9.98,10.48,9.92,10.32,10.32,21053700
SNAP,11/25/2022,10.14,10.37,10.115,10.18,10.18,8242500
SNAP,11/28/2022,10.08,10.135,9.75,9.84,9.84,25103600
SNAP,11/29/2022,9.89,9.987,9.73,9.82,9.82,15519600
SNAP,11/30/2022,9.84,10.32,9.65,10.31,10.31,45284300
SNAP,12/1/2022,10.31,11.07,10.27,10.87,10.87,46607900
SNAP,12/2/2022,10.535,10.75,10.32,10.5,10.5,32239400
SNAP,12/5/2022,10.41,10.69,10.04,10.1,10.1,19332900
SNAP,12/6/2022,10.07,10.07,9.15,9.42,9.42,43349600
SNAP,12/7/2022,9.36,9.63,9.29,9.3,9.3,26051600
SNAP,12/8/2022,9.49,9.74,9.35,9.4,9.4,17794000
SNAP,12/9/2022,9.16,9.618,9.01,9.45,9.45,19248300
SNAP,12/12/2022,9.47,9.69,9.26,9.46,9.46,25264900
SNAP,12/13/2022,9.94,10.19,9.4,9.41,9.41,51002000
SNAP,12/14/2022,9.44,9.915,9.33,9.54,9.54,30008700
SNAP,12/15/2022,9.16,9.2,8.58,8.76,8.76,49291700
SNAP,12/16/2022,8.79,9.01,8.36,8.47,8.47,32739500
SNAP,12/19/2022,8.4,8.45,8.13,8.19,8.19,20680500
SNAP,12/20/2022,8.09,8.51,8.05,8.21,8.21,19249900
SNAP,12/21/2022,8.26,8.69,8.14,8.64,8.64,24570700
SNAP,12/22/2022,8.45,8.7,8.22,8.68,8.68,29282000
SNAP,12/23/2022,8.67,8.76,8.505,8.58,8.58,16986000
SNAP,12/27/2022,8.4,8.69,8.265,8.56,8.56,26829300
SNAP,12/28/2022,8.44,8.709,8.39,8.55,8.55,18172700
SNAP,12/29/2022,8.635,8.96,8.53,8.81,8.81,30669900
SNAP,12/30/2022,8.57,8.95,8.521,8.95,8.95,16241200
SNAP,1/3/2023,9.15,9.28,8.69,8.85,8.85,15548400
SNAP,1/4/2023,9.15,9.31,9,9.3,9.3,26092700
SNAP,1/5/2023,9.15,9.37,8.92,9.14,9.14,21044000
SNAP,1/6/2023,9.22,9.445,8.9,9.22,9.22,24429000
SNAP,1/9/2023,9.39,9.52,9.2,9.2,9.2,16666200
SNAP,1/10/2023,9.12,9.438,9.09,9.42,9.42,18594100
SNAP,1/11/2023,9.46,9.75,9.3,9.66,9.66,24151800
SNAP,1/12/2023,9.75,9.91,9.355,9.64,9.64,21738600
SNAP,1/13/2023,9.5,9.815,9.4,9.8,9.8,16034700
UBER,1/18/2022,40.959999,40.959999,38.369999,38.41,38.41,36873700
UBER,1/19/2022,38.209999,38.889999,37.115002,37.860001,37.860001,35552500
UBER,1/20/2022,38.290001,39.639999,37.75,37.82,37.82,21720100
UBER,1/21/2022,37.41,37.599998,35.845001,35.939999,35.939999,41836800
UBER,1/24/2022,34.91,36.419998,33.509998,36.279999,36.279999,49261600
UBER,1/25/2022,35.470001,36.09,34.514999,34.82,34.82,29577000
UBER,1/26/2022,36.07,36.68,34.450001,34.799999,34.799999,29495900
UBER,1/27/2022,35.369999,35.790001,33.939999,34.09,34.09,26086700
UBER,1/28/2022,34.169998,35.220001,32.810001,35.209999,35.209999,28007100
UBER,1/31/2022,35.34,37.540001,35.299999,37.400002,37.400002,22899300
UBER,2/1/2022,37.630001,38.705002,37.200001,38.610001,38.610001,19669900
UBER,2/2/2022,38.529999,38.619999,37.029999,37.169998,37.169998,19591100
UBER,2/3/2022,36.080002,36.740002,34.299999,34.540001,34.540001,32192100
UBER,2/4/2022,35,37.355,34.360001,37.049999,37.049999,33082100
UBER,2/7/2022,36.985001,39.049999,36.985001,37.540001,37.540001,30303200
UBER,2/8/2022,37.25,38.57,36.950001,38.34,38.34,25857600
UBER,2/9/2022,38.810001,40.400002,38.16,40.189999,40.189999,52614100
UBER,2/10/2022,41,42.560001,37.349998,37.75,37.75,113915000
UBER,2/11/2022,37.959999,38.650002,34.48,35.290001,35.290001,72568400
UBER,2/14/2022,35.200001,35.990002,34.32,34.59,34.59,44556700
UBER,2/15/2022,35.439999,37.209999,35.110001,37.09,37.09,38183500
UBER,2/16/2022,36.630001,37.389999,36.27,36.580002,36.580002,33165900
UBER,2/17/2022,36.130001,37.43,35.41,35.709999,35.709999,28432100
UBER,2/18/2022,35.52,36.325001,34.669998,34.68,34.68,28199900
UBER,2/22/2022,34.209999,35.099998,33.279999,33.68,33.68,28731300
UBER,2/23/2022,33.889999,34.209999,32.299999,32.389999,32.389999,27254800
UBER,2/24/2022,29.969999,34.950001,29.709999,34.869999,34.869999,42978100
UBER,2/25/2022,34.84,35.271999,34.009998,34.98,34.98,23691500
UBER,2/28/2022,35.259998,36.310001,34.985001,36.029999,36.029999,44865200
UBER,3/1/2022,35.450001,35.599998,33.650002,33.889999,33.889999,31436200
UBER,3/2/2022,34,34.220001,32.970001,34.040001,34.040001,26112500
UBER,3/3/2022,34.220001,34.291,31.415001,31.719999,31.719999,38337600
UBER,3/4/2022,31.5,31.73,29.27,29.83,29.83,52098700
UBER,3/7/2022,31.48,31.938,28.549999,28.57,28.57,60265800
UBER,3/8/2022,28.51,31.57,28.278,30.74,30.74,55014700
UBER,3/9/2022,31.75,32.73,31.200001,31.5,31.5,33734500
UBER,3/10/2022,30.860001,31.145,29.84,30.41,30.41,30785900
UBER,3/11/2022,31.299999,31.389999,30.42,30.76,30.76,29454700
UBER,3/14/2022,30.51,30.549999,28.799999,29.27,29.27,41897400
UBER,3/15/2022,29.52,30.41,29.059999,29.799999,29.799999,33060500
UBER,3/16/2022,30.530001,32.634998,30.27,32.610001,32.610001,34688800
UBER,3/17/2022,32.34,32.919998,31.57,32.849998,32.849998,27278600
UBER,3/18/2022,32.52,33.419998,32.330002,33.360001,33.360001,35827800
UBER,3/21/2022,32.82,32.82,31.25,31.98,31.98,35200600
UBER,3/22/2022,31.93,33.599998,31.84,33.349998,33.349998,21852800
UBER,3/23/2022,32.709999,33.68,32.57,33.060001,33.060001,19024700
UBER,3/24/2022,34.740002,34.950001,33.439999,34.700001,34.700001,52533600
UBER,3/25/2022,34.549999,34.919998,33.549999,34.060001,34.060001,28078800
UBER,3/28/2022,34.139999,34.91,33.73,34.77,34.77,22175200
UBER,3/29/2022,35.57,37.450001,35.57,37.189999,37.189999,37969000
UBER,3/30/2022,36.66,37.089001,36.205002,36.580002,36.580002,22306500
UBER,3/31/2022,36.5,36.73,35.369999,35.68,35.68,20608700
UBER,4/1/2022,35.68,36.48,35.400002,35.98,35.98,16793300
UBER,4/4/2022,36.400002,36.93,36.215,36.509998,36.509998,20217800
UBER,4/5/2022,36.349998,36.610001,34.720001,34.959999,34.959999,20984200
UBER,4/6/2022,33.855,34,32.549999,33.41,33.41,28854800
UBER,4/7/2022,33.34,33.34,31.02,32.27,32.27,34581000
UBER,4/8/2022,31.92,32.550999,31.58,32.049999,32.049999,17991000
UBER,4/11/2022,31.360001,32.689999,31.110001,32.040001,32.040001,19680300
UBER,4/12/2022,32.400002,33.095001,31.709999,31.99,31.99,32619800
UBER,4/13/2022,32,33.110001,31.93,32.630001,32.630001,20186400
UBER,4/14/2022,32.860001,33.465,32.639999,32.68,32.68,18763000
UBER,4/18/2022,32.549999,32.605,31.42,31.790001,31.790001,24413800
UBER,4/19/2022,32.16,33.990002,31.969999,33.799999,33.799999,23319600
UBER,4/20/2022,33.990002,34.32,33.18,33.209999,33.209999,21330500
UBER,4/21/2022,34.25,34.41,31.370001,31.68,31.68,32937100
UBER,4/22/2022,31.620001,32.224998,30.799999,30.83,30.83,22748900
UBER,4/25/2022,30.59,32.5,30.459999,32.439999,32.439999,29416300
UBER,4/26/2022,32.040001,32.200001,31,31.33,31.33,26981900
UBER,4/27/2022,31.1,31.98,30.16,30.68,30.68,30762600
UBER,4/28/2022,31,32.869999,30.98,32.82,32.82,30251600
UBER,4/29/2022,32.52,33.150002,31.41,31.48,31.48,24948600
UBER,5/2/2022,31.24,31.35,29.51,30.389999,30.389999,45651000
UBER,5/3/2022,30.15,30.59,28.85,29.469999,29.469999,58340700
UBER,5/4/2022,27.41,28.4,25.9,28.1,28.1,115601800
UBER,5/5/2022,27.870001,28.83,26.200001,26.83,26.83,52804200
UBER,5/6/2022,26.84,26.84,24.75,26.07,26.07,56575100
UBER,5/9/2022,25.41,26.065001,22.799999,23.049999,23.049999,58095900
UBER,5/10/2022,23.85,24.549999,22.799999,23.67,23.67,47982500
UBER,5/11/2022,23.280001,24.15,22.5,22.57,22.57,51137700
UBER,5/12/2022,22.15,24.059999,21.690001,23.290001,23.290001,63999300
UBER,5/13/2022,23.879999,24.871,23.68,24.389999,24.389999,53577600
UBER,5/16/2022,24.309999,24.459999,23.4,23.59,23.59,27285200
UBER,5/17/2022,24.32,24.9,23.59,24.200001,24.200001,33859400
UBER,5/18/2022,23.98,24.188,22.34,22.459999,22.459999,35747300
UBER,5/19/2022,22.290001,23.809999,22.200001,23.24,23.24,36461200
UBER,5/20/2022,23.809999,24.1,22.41,23.35,23.35,32104700
UBER,5/23/2022,23.32,23.83,22.709999,23.780001,23.780001,35204800
UBER,5/24/2022,23.690001,23.74,21.41,21.549999,21.549999,40726100
UBER,5/25/2022,21.709999,22.355,21.275,22.040001,22.040001,31270800
UBER,5/26/2022,22.15,23.280001,21.924999,23.1,23.1,30199400
UBER,5/27/2022,23.49,24.129999,23.33,23.67,23.67,29710200
UBER,5/31/2022,23.5,23.9,23.034,23.200001,23.200001,33194800
UBER,6/1/2022,23.530001,23.870001,22.565001,22.940001,22.940001,26383600
UBER,6/2/2022,23.07,24.83,22.940001,24.74,24.74,30691100
UBER,6/3/2022,24.17,24.495001,23.725,24.15,24.15,24283600
UBER,6/6/2022,24.860001,25.434999,24.280001,24.73,24.73,29834700
UBER,6/7/2022,24.200001,25.700001,24.07,25.299999,25.299999,27453700
UBER,6/8/2022,25.700001,26.549999,25.299999,25.83,25.83,31225300
UBER,6/9/2022,25.940001,26.690001,25.355,25.440001,25.440001,42063600
UBER,6/10/2022,24.799999,24.971001,23.65,23.719999,23.719999,29868000
UBER,6/13/2022,22.219999,22.584999,21.343,21.57,21.57,33130300
UBER,6/14/2022,21.719999,21.952,20.893999,21.09,21.09,43006300
UBER,6/15/2022,21.34,22.389999,21.24,22.030001,22.030001,36073700
UBER,6/16/2022,21.040001,21.4,20.155001,20.469999,20.469999,55312400
UBER,6/17/2022,20.370001,21.959999,20.370001,21.809999,21.809999,46728400
UBER,6/21/2022,22,22.459999,21.690001,21.76,21.76,35257700
UBER,6/22/2022,21.41,22.209999,21.299999,21.5,21.5,32314400
UBER,6/23/2022,21.629999,22.440001,21.389999,22.370001,22.370001,27010500
UBER,6/24/2022,22.48,23.190001,22.299999,23.030001,23.030001,38140100
UBER,6/27/2022,23.450001,23.639999,22.344999,22.860001,22.860001,27153400
UBER,6/28/2022,22.969999,23.459999,22.040001,22.08,22.08,24350100
UBER,6/29/2022,22.110001,22.15,21.08,21.469999,21.469999,30704800
UBER,6/30/2022,21.110001,21.125999,19.895,20.459999,20.459999,30882500
UBER,7/1/2022,20.700001,21.370001,20.43,21.34,21.34,20693300
UBER,7/5/2022,21.17,22.549999,20.83,22.52,22.52,24500300
UBER,7/6/2022,21.5,22.08,21.32,21.5,21.5,32689400
UBER,7/7/2022,21.639999,22.759001,21.610001,22.74,22.74,23121900
UBER,7/8/2022,22.43,22.959999,21.832001,22.34,22.34,20231300
UBER,7/11/2022,21.950001,22.25,21.139999,21.190001,21.190001,17546900
UBER,7/12/2022,21.280001,21.780001,20.975,21.57,21.57,17373500
UBER,7/13/2022,20.93,21.610001,20.719999,21.5,21.5,18994900
UBER,7/14/2022,21.25,21.465,20.591,20.65,20.65,31561700
UBER,7/15/2022,21,21.780001,20.764999,21.67,21.67,24503600
UBER,7/18/2022,22.17,23.200001,22.110001,22.58,22.58,30935900
UBER,7/19/2022,22.75,23.08,22.190001,22.67,22.67,23148900
UBER,7/20/2022,22.889999,24.219999,22.805,24.120001,24.120001,27844600
UBER,7/21/2022,24.02,24.25,23.6,24.23,24.23,18425400
UBER,7/22/2022,24.33,24.809999,23.084999,23.299999,23.299999,20209400
UBER,7/25/2022,23.27,23.540001,22.629999,23.35,23.35,12923000
UBER,7/26/2022,23.15,23.15,22.450001,22.549999,22.549999,24402800
UBER,7/27/2022,23,23.32,22.49,23.09,23.09,28384300
UBER,7/28/2022,22.889999,23.42,22.139999,23.309999,23.309999,22886100
UBER,7/29/2022,23.18,23.485001,22.389999,23.450001,23.450001,29406600
UBER,8/1/2022,23.43,24.620001,22.885,24.6,24.6,46960700
UBER,8/2/2022,28.49,29.43,27.1,29.25,29.25,107926300
UBER,8/3/2022,29.719999,31.43,29.360001,30.190001,30.190001,62061200
UBER,8/4/2022,29.780001,32.23,29.6,31.85,31.85,55573600
UBER,8/5/2022,31.200001,32.630001,31.040001,32.009998,32.009998,39963600
UBER,8/8/2022,32.330002,32.955002,31.66,31.85,31.85,28064900
UBER,8/9/2022,31.370001,31.549999,30.719999,31.059999,31.059999,27042900
UBER,8/10/2022,32.439999,33.189999,32.23,32.799999,32.799999,31318100
UBER,8/11/2022,33.16,33.360001,32.042,32.240002,32.240002,24624600
UBER,8/12/2022,32.59,32.759998,31.700001,32.470001,32.470001,21950700
UBER,8/15/2022,32.099998,32.91,31.93,32.490002,32.490002,14149200
UBER,8/16/2022,32.080002,32.724998,31.33,32.380001,32.380001,28072300
UBER,8/17/2022,31.65,31.709999,30.440001,30.719999,30.719999,24239400
UBER,8/18/2022,30.559999,30.620001,29.860001,30.15,30.15,20831600
UBER,8/19/2022,29.5,29.57,28.629999,29.01,29.01,24180900
UBER,8/22/2022,28.34,28.805,27.870001,28,28,20233100
UBER,8/23/2022,28.059999,28.674999,27.75,27.809999,27.809999,24298300
UBER,8/24/2022,27.93,29.219999,27.85,28.709999,28.709999,20022500
UBER,8/25/2022,28.889999,29.639999,28.809999,29.620001,29.620001,15470900
UBER,8/26/2022,29.51,29.709999,28.360001,28.58,28.58,16490800
UBER,8/29/2022,28.1,29.190001,28.059999,28.74,28.74,17245100
UBER,8/30/2022,29.18,29.290001,28.120001,28.709999,28.709999,24409300
UBER,8/31/2022,29.110001,29.879999,28.75,28.76,28.76,20740700
UBER,9/1/2022,28.17,28.950001,27.690001,28.92,28.92,17828100
UBER,9/2/2022,29.5,29.635,28.65,29.049999,29.049999,14604400
UBER,9/6/2022,29.34,29.370001,28.280001,28.889999,28.889999,20422800
UBER,9/7/2022,28.91,30.15,28.82,30.030001,30.030001,20632200
UBER,9/8/2022,29.42,30.9,29.290001,30.68,30.68,29393500
UBER,9/9/2022,31,32.049999,30.889999,31.780001,31.780001,28055900
UBER,9/12/2022,31.950001,32.619999,31.85,32.5,32.5,29349900
UBER,9/13/2022,30.690001,31.780001,30.219999,31.32,31.32,29364700
UBER,9/14/2022,31.25,33.139999,31.1,33.049999,33.049999,34493400
UBER,9/15/2022,32.950001,34.325001,32.740002,33.130001,33.130001,41849100
UBER,9/16/2022,30.959999,32.145,30.879999,31.93,31.93,50970700
UBER,9/19/2022,31.440001,31.98,31.059999,31.49,31.49,22867600
UBER,9/20/2022,31.49,32.560001,31.190001,31.49,31.49,23652400
UBER,9/21/2022,31.450001,31.674999,30.35,30.469999,30.469999,22328400
UBER,9/22/2022,30.190001,30.190001,28.530001,28.58,28.58,29038100
UBER,9/23/2022,28.01,28.34,27.360001,27.82,27.82,26472600
UBER,9/26/2022,27.709999,28.16,26.82,26.889999,26.889999,24953800
UBER,9/27/2022,27.67,28.49,27.16,27.57,27.57,22392800
UBER,9/28/2022,27.43,28.16,27.190001,28.040001,28.040001,21290400
UBER,9/29/2022,27.66,27.719999,26,26.42,26.42,26160700
UBER,9/30/2022,26.16,27.309999,26.16,26.5,26.5,23894900
UBER,10/3/2022,26.76,26.9,25.959999,26.719999,26.719999,19940800
UBER,10/4/2022,27.625,29.25,27.6,29.190001,29.190001,25462200
UBER,10/5/2022,28.48,29.65,28.309999,29.18,29.18,21458500
UBER,10/6/2022,29.200001,30.24,28.959999,29.73,29.73,25399500
UBER,10/7/2022,28.83,28.860001,27.92,28.07,28.07,19690200
UBER,10/10/2022,28.24,28.450001,27.23,27.530001,27.530001,13413500
UBER,10/11/2022,25.545,26.049999,22.940001,24.66,24.66,92468800
UBER,10/12/2022,25.049999,26.115,24.559999,25.98,25.98,30945900
UBER,10/13/2022,24.469999,26.025,24.190001,25,25,32838500
UBER,10/14/2022,25.65,26.07,24.66,24.709999,24.709999,22540000
UBER,10/17/2022,25.26,26.264999,25.08,25.940001,25.940001,25074900
UBER,10/18/2022,27.07,27.709999,26.495001,27.610001,27.610001,25643300
UBER,10/19/2022,27.059999,27.73,26.85,27.530001,27.530001,15428500
UBER,10/20/2022,27.32,28.68,27.24,27.870001,27.870001,20835300
UBER,10/21/2022,27.5,28.434999,27.16,28.02,28.02,20651600
UBER,10/24/2022,27.709999,27.98,26.51,27.65,27.65,19194200
UBER,10/25/2022,28,28.545,27.33,28.360001,28.360001,17366400
UBER,10/26/2022,28.17,28.98,27.865,28.200001,28.200001,17315900
UBER,10/27/2022,28.4,28.76,27.66,27.82,27.82,16768600
UBER,10/28/2022,27.809999,27.879999,26.49,27.5,27.5,27116700
UBER,10/31/2022,27.610001,27.73,26.299999,26.57,26.57,37327000
